x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,env
-0.9240680152649603,5.336190690519275,0.44423351405297845,-1.3904157929611038,0.6008203908979578,-0.5237786375024939,0.6290787079697728,0.8495470276590531,2.4611501592751868,0.5653040764918401,0.9566485121554126,0.9971738075400574,-1.3436065680033213,-3.543479249013278,1.3390680656212903,-1.137086460741065,-1.261308887631559,-0.12874068477125666,3.0926615437788882,0.5759085882129735,0
-0.22829824496524767,-5.966574481132034,0.24883243392771834,1.1283217635913425,-1.4436501775492434,-1.5666969613546675,1.5177546592707674,-0.34954359226909865,-1.216963320921244,0.7709635232493919,0.381174004361513,-0.336992271390552,0.029747702721170992,1.9550186641686724,1.9511592316682678,-1.980649271060551,-0.5969544211885959,1.9610538327534859,2.094808476327447,-0.9923792276118953,0
0.18875621722125596,4.1861526804603075,-0.07589010045896374,-1.2919255445072124,0.007391371611710976,1.067869641496255,1.4592545567045405,0.19777564930668406,-0.5662140266074204,-1.5341312491954628,-0.40800308084341735,1.5042234523359266,-0.5574496665323588,-3.084455228735494,-0.03630101564029734,-1.8428849260628815,0.5119699974503824,0.7389994236172905,2.348712485900668,-1.3647352597494224,0
-0.8455564950075466,1.9326031888334303,0.02754816159390042,-0.5247045317008465,5.92780022279464,2.466324186134003,-0.6157419565400496,-0.11629645490385104,1.8619353378448555,-2.286072767985746,-1.4434611785671485,-0.7788045833410789,-0.06231769981106904,0.4636021433161601,-0.7556025955647884,0.2284666404840082,-1.5295834584817913,-1.7865555163222022,1.3045610454463936,-1.3512404178457391,0
-1.2437427855849428,-0.9781722443708131,1.287274636867588,-1.0614115661410874,0.31135409046361734,-0.753108721994014,0.763054570291312,-0.037882667690079766,4.822929589797617,-0.7543342457565907,-0.5110294696205103,2.7010498823143103,0.1747615190617359,-1.6602509897746704,0.43465234878916653,-1.9443276296751435,0.5048740407530667,0.5504616566348479,3.3694585349286337,-1.1104545900257061,0
0.5376795788866542,-0.9107315464871694,0.36297399683233067,-0.4741055783844959,1.3547732761993017,-0.13932860903178731,0.6155534202421066,0.6910182298225765,-0.16379549199673626,1.096517822314302,0.05874761030965154,1.6865556122536107,1.9592456160491127,0.012693711336263958,-1.8042985621289662,0.7221489777625886,1.438861466039116,-1.9339518347838456,-2.6157165164437144,-1.836688815055951,0
0.05318567701675932,-4.149876934659109,0.9434088304205112,0.34174434679924554,0.5285036875129542,-0.9506662990569916,1.1447850157266222,-1.0237532401125942,1.0108889085308375,1.7010477528981818,-0.0859396669143502,1.2351515340046257,-0.2982797286221232,0.9185825092982192,1.2031052496341865,-2.616922754305981,0.5684921554521032,1.4974503593010127,3.2419049565155005,-1.02391783839659,0
0.6798100836483003,6.153396235526208,0.03937796104405773,-0.938238312232253,3.805846192794683,0.30125611854404477,-1.1164140284675426,1.4870049952051663,-0.8012705836645558,-0.5828183862439353,-1.2013015272569827,-0.34966711524715327,0.8313494348554287,-1.098324832141059,1.0488535834331787,0.7693154075647877,-1.9924525596663485,1.8595347422453172,-1.2604196876892155,1.9322284488687687,0
-0.1352565002974846,-1.1812351110935275,0.3990324499540459,-0.08618095669498879,-4.71720422520397,-0.0659586667192955,0.8609326971656026,-0.48164381168035947,-0.30687441229942003,0.8457216323751797,1.1945061074180345,-0.8609448426428052,0.8006602419028899,-0.2080355015286896,0.048465894033993644,0.5328173696801471,1.1420457156082278,1.4252956354116302,-1.407705182758352,-0.7007369202529244,0
-0.12759393847108055,1.3454291125861457,0.11720459334733478,-0.690723135918371,-1.6301724813670393,-1.7735944831460018,-1.4751208455746159,-0.024439467066359945,-2.0581941739889515,-1.0824516100827273,1.1428692429126004,-0.13721174774624803,0.8276075818406172,-1.6176449134906492,0.14089247069567132,0.46278990745275467,0.32951068745061507,-0.05203450376355867,-0.3665075353701302,-1.4938036316094274,0
1.3090583788144594,-1.5459303340828336,0.10370149050274549,-0.5051295204698307,-2.7544437553447416,0.2187248534612746,1.3288500331222899,0.2216390461323712,-2.243144735566118,1.3148757187915876,0.2370537501021619,0.21583030248885446,-1.4420319774299954,-0.5455584810828974,1.680439838894523,-2.0133912642791625,-0.6791576821522538,2.9468500353281577,4.032067678803401,0.12162111103742627,0
0.17932814639325736,-3.1739082134499212,1.5200201591939326,-0.49956038352536,-1.0577751902965387,-0.011402489290353344,2.408294293252759,0.18165746583155248,-1.5507018041706735,0.5515357269032614,-0.8778915547076326,3.3581080018176515,0.24457161815254008,-1.0540782181711357,1.0566988986531187,-3.277537188257468,1.2877513977270763,1.603857609134429,4.624316709789385,-0.5388822794148486,0
0.687082072826424,5.121022440143039,-0.7160086354651674,-1.7996171322403989,-2.9271127161046393,-0.05503991377646744,-0.3342780405337785,-1.1293232008314318,-1.3334216082539867,-0.7048921358166799,0.8730488481484096,-1.1442304077436385,-0.47258117937836597,-3.7645099546310448,-1.8444719450826108,0.08562707975896615,1.3693866758632411,-1.4380726255524228,-1.2867913882544757,0.4926532445078741,0
-0.5842384858459571,5.104796381281652,-0.8600133156679198,0.24821977504035164,-2.0147588122466864,-1.4397676491340847,-1.9806016718483461,-1.6198366437293539,1.822219259483047,-0.6546773668666307,1.2252133723560088,-1.259326626852166,0.6660512133633748,-0.45567821875165154,0.7160465458874854,1.7569114122734688,-1.1552246361375242,0.0962740041601522,-1.8332809626176427,-0.9611447817140057,0
-0.05068952867308149,-3.0937197399567045,-0.3135136373816761,1.0779772994988903,0.25962018377368845,0.49613286483932345,-0.23764436826250113,-1.631903786329234,-0.20006026919708458,-1.9494039862645656,-0.3438983439375109,-1.1972817590329774,-0.3359592826877699,0.03776733731279025,-1.0625514534075777,-1.1914613529791918,1.7292580307800485,-2.293590321487461,1.1689749780707135,-1.1616748212816803,0
1.8655323476839205,0.2059328700286511,1.1890544119700577,-0.657969458330843,-1.1533610828585534,0.786408079347792,1.4740728190260088,-0.13326929169526786,-2.5400637556961847,0.3347626509634597,-0.5789798437029975,-0.36027503621967993,0.267146582494629,-1.254199777906483,2.1624141752697903,-1.8983227670988063,-0.6678637382156694,4.896350768318611,4.488792133380095,-1.137020535002231,0
0.09476984759971717,3.3566424964711636,1.558933184368586,-1.3148998256115842,0.098741915644714,0.7233252656705302,0.9924175216577901,-0.8381735564235592,-0.9571664881262056,1.9306165136610363,-0.5719277378579505,2.8457221391972016,1.340533210377837,-2.316484944587472,1.581452005804873,-0.6858088496258169,-1.3804668936788094,2.5356620775960126,1.6348283625140594,1.3852821483372297,0
0.585373107846608,-7.3985372373336125,0.21627961601974216,0.31273765607712384,-4.802882237973691,-1.380436443804511,1.0648576923989044,1.4054752473744543,-2.275211141002507,1.8840954735190358,0.9849659474176433,-1.1696780452889977,-0.9178504726126766,2.8003899286770224,-0.8090064633746887,-1.0925697995243866,2.7109339320417405,-0.7508948822662472,-0.5408000993619585,0.2033007835629759,0
1.4963283702647117,5.11229419652258,-0.9738659501971539,-0.274968182090081,3.412521387376234,-0.5485286833507578,-1.2708404906628752,0.5664752482828832,-3.464858033485168,0.15763271408421234,-0.813130075449525,-2.278232403059197,-0.7024847855809364,-0.7933055070869021,-0.8638115088455747,1.446648982589744,-1.661787828352837,0.8795106159773045,-3.3769093783821535,0.31304199815485434,0
0.8574946421633657,8.357584723153616,1.4628370784647453,-2.499348195992223,3.49953048674516,-1.178446037363236,0.6745152493923477,-0.8610624890098821,-0.7801549386518307,0.6747696761227439,-1.31271689990869,1.0438644062738485,0.5518513079300057,-4.043089752816765,1.2493705039415008,0.09823319725667971,-1.6504350079738273,2.6698339499480968,1.9922681127138353,-0.5465775876322427,0
-0.12838436922505217,0.12908454539954814,1.5902002448854335,-0.34724566719271904,-1.1434676998346658,1.045624019559952,0.9306804326915634,-0.173151372905525,1.5900887416241805,1.6241523546542536,0.03987108645127637,2.9252472309357267,-0.11254846888694801,-1.30262581594359,-0.2913332754546792,-0.40710142507797237,0.6451483085130407,0.6783797625077339,0.769269058096421,-1.3003116397156587,0
-0.25453961508900524,1.200812541516769,-0.010810377825068327,-0.5195118504409382,3.425619008614098,-1.1594247264267938,0.04158259796521825,-0.22262340321292723,0.07736830079808965,-1.9476366425057543,-1.3632960548949078,-0.3142410784574406,-0.9635500334910966,-2.6026154781161233,-1.9119605866913185,-0.6405696848174066,1.8721107061903595,-3.5613147859319976,-2.1402263016695526,0.07318839639968863,0
-1.0315532035866926,4.2383134455083935,1.1541756447509275,-1.3828524081548017,2.4076908121526444,0.11005433304472423,0.6786958834980893,1.8383752727498042,1.8528951242755145,1.5070026656426698,-0.6058940340884024,1.6991509806476726,-0.1382590301816762,-2.2091972030545195,1.0007884533913394,0.20294255254597574,-0.80729198538227,-2.6797785067318505,2.169658588687765,0.28284050618503903,0
-0.6045870358195146,-0.29410241896741035,0.8106741721941748,0.541798886000781,-1.3272299660370228,0.49850820795813333,-0.8175162569765395,-1.0492028643594635,1.766740321665806,-1.2983495261786515,1.1824708594962072,1.4077667475363502,-0.43131175250462234,1.2024932958894845,0.43069419220429234,0.7742850094416177,0.17342148102716948,-1.5043558415404734,-0.5637790919554089,0.05913855019790745,0
1.8798334343590857,-4.3108554609339995,1.7235956209863077,-1.1205198990749405,0.06327051364936925,-0.20744774462811105,3.722775789916816,-2.170359314365149,-2.446557986486922,3.260175760540457,-0.616916252852193,1.8717049319498864,0.870426181440664,-1.7613191480245554,0.9388745103070644,-3.5176996608204636,2.2935681033976483,2.183115799074678,3.849521263041575,0.990910442511052,0
0.08068038258968452,4.4605119542934535,-1.7749303172981596,0.5191825783265865,3.0395292838533057,-0.09615486387365176,-3.1041096763753,-0.30377394148236825,-0.6851318826015713,0.04748867912718317,-0.7880288050821423,-2.024260343655566,-0.8588331062189993,1.1554843002865334,-0.7143407437245917,3.461863494776291,-0.6721814732661845,-1.7561068348547648,-3.613094429094571,0.5526900584953921,0
